geneId	diseaseName
902	Malignant neoplasm of prostate
902	Malignant neoplasm of esophagus
902	Breast Carcinoma
902	ovarian neoplasm
902	Malignant neoplasm of ovary
902	Mammary Carcinoma, Animal
902	Mammary Neoplasms, Human
902	Mammary Neoplasms
902	Glioblastoma Multiforme
902	Mammary Carcinoma, Human
914	Rheumatoid Arthritis
914	Malignant neoplasm of breast
914	Nephrotic Syndrome
914	Thrombosis
914	Thrombus
915	Primary biliary cirrhosis
915	Biliary cirrhosis
915	Liver diseases
915	Severe Combined Immunodeficiency
915	Liver Dysfunction
915	Encephalopathy, Toxic
915	Toxic Encephalitis
915	Dermatitis, Allergic Contact
915	Neurotoxicity Syndromes
915	Secondary Biliary Cholangitis
915	Bare Lymphocyte Syndrome
915	Omenn Syndrome
915	IMMUNODEFICIENCY 19
915	Biliary Cirrhosis, Primary, 1
916	Antibody Deficiency Syndrome
916	Rheumatoid Arthritis
916	Immunologic Deficiency Syndromes
916	Inflammation
916	Severe Combined Immunodeficiency
916	Gastrointestinal Stromal Tumors
916	Bare Lymphocyte Syndrome
916	Immunodeficiency due to Defect in CD3-Epsilon
916	Omenn Syndrome
916	Gastrointestinal Stromal Sarcoma
916	IMMUNODEFICIENCY 18
916	IMMUNODEFICIENCY 18, SCID VARIANT
917	Combined immunodeficiency
917	IMMUNODEFICIENCY 17
919	Systemic Scleroderma
919	Severe Combined Immunodeficiency
919	Immunodeficiency due to Defect in CD3-Zeta
919	Juvenile pauciarticular chronic arthritis
920	Muscular Dystrophy, Duchenne
920	Nerve Degeneration
920	AIDS-Related Opportunistic Infections
920	Becker Muscular Dystrophy
920	Duchenne and Becker Muscular Dystrophy
921	Rheumatoid Arthritis
921	Chronic Lymphocytic Leukemia
922	Liver Cirrhosis, Experimental
922	Liver carcinoma
923	Multiple Sclerosis
923	Multiple Sclerosis, Acute Fulminating
924	Spontaneous abortion
924	Abortion, Tubal
924	Liver Cirrhosis, Experimental
924	AMYOTROPHIC LATERAL SCLEROSIS 1
924	Amyotrophic Lateral Sclerosis, Sporadic
924	Early Pregnancy Loss
924	Amyotrophic Lateral Sclerosis, Familial
924	Miscarriage
925	Spontaneous abortion
925	Abortion, Tubal
925	Chronic Obstructive Airway Disease
925	Chronic Airflow Obstruction
925	CD8 Deficiency, Familial
925	Early Pregnancy Loss
925	Miscarriage
926	Juvenile-Onset Still Disease
926	Juvenile arthritis
926	Juvenile psoriatic arthritis
926	Polyarthritis, Juvenile, Rheumatoid Factor Negative
926	Polyarthritis, Juvenile, Rheumatoid Factor Positive
928	Non-Small Cell Lung Carcinoma
928	Colorectal Carcinoma
928	Colorectal Neoplasms
928	Glioblastoma
928	Leukemia, Myelocytic, Acute
928	Liver Cirrhosis
928	Acute Myeloid Leukemia, M1
928	Embryonal Neoplasm
928	Neoplasms, Germ Cell and Embryonal
928	Nerve Degeneration
928	Prostatic Neoplasms
928	Germ cell tumor
928	Neoplasms, Embryonal and Mixed
928	Fibrosis, Liver
928	Giant Cell Glioblastoma
928	Malignant neoplasm of prostate
928	Germ Cell Cancer
928	Cancer, Embryonal
928	Cancer, Embryonal and Mixed
928	Glioblastoma Multiforme
928	Acute Myeloid Leukemia (AML-M2)
929	Asthma
929	Diarrhea
929	Eczema
929	Gout
929	Liver Cirrhosis
929	Juvenile-Onset Still Disease
929	Fibrosis, Liver
929	Non-alcoholic Fatty Liver Disease
929	Weight decreased
929	Nonalcoholic Steatohepatitis
929	Juvenile arthritis
929	Juvenile psoriatic arthritis
929	Polyarthritis, Juvenile, Rheumatoid Factor Negative
929	Polyarthritis, Juvenile, Rheumatoid Factor Positive
930	Agammaglobulinemia
930	Alcoholic Intoxication
930	Common Variable Immunodeficiency
930	Hypogammaglobulinemia
930	Acquired Hypogammaglobulinemia
930	Immunoglobulin Deficiency, Late-Onset
930	Antibody Deficiency due to Defect in CD19
931	Non-Small Cell Lung Carcinoma
931	Squamous cell carcinoma
931	Common Variable Immunodeficiency
931	Corpus Luteum Cyst
931	Ovarian Cysts
931	Adenocarcinoma of lung (disorder)
931	Recurrent infections
931	Acquired Hypogammaglobulinemia
931	Immunoglobulin Deficiency, Late-Onset
931	IMMUNODEFICIENCY, COMMON VARIABLE, 5
939	Cachexia
939	Combined immunodeficiency
939	LYMPHOPROLIFERATIVE SYNDROME 2
940	Rheumatoid Arthritis
940	Autoimmune Diseases
940	Berylliosis
940	HIV Infections
940	Adult T-Cell Lymphoma/Leukemia
940	Mycosis Fungoides
940	Sezary Syndrome
940	Lymphoma, T-Cell, Cutaneous
940	Peripheral T-Cell Lymphoma
940	Chloracne
940	Granulomatous Slack Skin
940	Beryllium Disease
940	HIV Coinfection
941	Celiac Disease
941	Primary biliary cirrhosis
941	Biliary cirrhosis
941	Vitiligo
941	Secondary Biliary Cholangitis
941	Biliary Cirrhosis, Primary, 1
942	Contact Dermatitis
942	Liver Cirrhosis, Experimental
942	Liver diseases
942	Multiple Myeloma
942	Liver Dysfunction
942	Contact hypersensitivity
942	Gastro-enteropancreatic neuroendocrine tumor
943	Hodgkin Disease
943	Mixed Cellularity Hodgkin Lymphoma
943	Hodgkin lymphoma, lymphocyte depletion
943	Adult Hodgkin Lymphoma
943	Malignant mesothelioma
943	Lymphocyte Rich Classical Hodgkin Lymphoma
943	Nodular Lymphocyte Predominant Hodgkin Lymphoma
945	Alzheimer's Disease
945	Presenile dementia
945	Leukemia, Myelocytic, Acute
945	Acute Myeloid Leukemia, M1
945	Familial Alzheimer Disease (FAD)
945	Alzheimer Disease, Late Onset
945	Acute Confusional Senile Dementia
945	Alzheimer's Disease, Focal Onset
945	Alzheimer Disease, Early Onset
945	Acute Myeloid Leukemia (AML-M2)
946	Lupus Erythematosus, Systemic
946	Libman-Sacks Disease
947	Neoplastic Cell Transformation
947	Psychotic Disorders
947	Unipolar Depression
947	Nonorganic psychosis
947	Major Depressive Disorder
947	Liver carcinoma
948	Antibody Deficiency Syndrome
948	Cardiomyopathy, Dilated
948	Celiac Disease
948	Coronary heart disease
948	Hypertensive disease
948	Immunologic Deficiency Syndromes
948	Insulin Resistance
948	Liver Cirrhosis, Experimental
948	Malaria
948	Reperfusion Injury
948	Staphylococcal Infections
948	Weight Gain
948	Myocardial Ischemia
948	Dermatitis, Allergic Contact
948	Impaired glucose tolerance
948	Insulin Sensitivity
948	Staphylococcus aureus infection
948	Cardiomyopathy, Familial Idiopathic
948	Platelet Glycoprotein IV Deficiency
949	Cannabis Abuse
949	Cannabis Dependence
949	Carcinoma
949	Renal Cell Carcinoma
949	Cocaine Abuse
949	Follicular cyst
949	Hashish Abuse
949	Hepatitis C
949	Hypercholesterolemia
949	Kidney Failure, Chronic
949	Animal Mammary Neoplasms
949	Mammary Neoplasms, Experimental
949	Marijuana Abuse
949	Phencyclidine Abuse
949	Anaplastic carcinoma
949	Carcinoma, Spindle-Cell
949	Undifferentiated carcinoma
949	Carcinomatosis
949	Cannabis-Related Disorder
949	Cocaine-Related Disorders
949	Phencyclidine-Related Disorders
949	Conventional (Clear Cell) Renal Cell Carcinoma
949	Non-alcoholic Fatty Liver Disease
949	Cocaine Dependence
949	Mammary Carcinoma, Animal
949	Chromophobe Renal Cell Carcinoma
949	Sarcomatoid Renal Cell Carcinoma
949	Collecting Duct Carcinoma of the Kidney
949	Papillary Renal Cell Carcinoma
949	HIGH DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 6
949	Nonalcoholic Steatohepatitis
950	Action Myoclonus-Renal Failure Syndrome
950	Unverricht-Lundborg Syndrome
950	Gaucher Disease, Type 1
952	Albuminuria
952	Liver Cirrhosis, Experimental
952	Myocardial Ischemia
953	Profound Mental Retardation
953	Mental Retardation, Psychosocial
953	Mental deficiency
953	Intellectual Disability
953	SPASTIC PARAPLEGIA 64, AUTOSOMAL RECESSIVE
954	Primary biliary cirrhosis
954	Biliary cirrhosis
954	Secondary Biliary Cholangitis
954	Biliary Cirrhosis, Primary, 1
955	Obesity
955	Seminoma
958	Rheumatoid Arthritis
958	Malignant neoplasm of breast
958	Hyperglycemia
958	Hyperinsulinism
958	Insulin Resistance
958	Mucocutaneous Lymph Node Syndrome
958	Multiple Sclerosis
958	Obesity
958	Status Epilepticus
958	Petit mal status
958	Hyperimmunoglobulin M syndrome
958	Grand Mal Status Epilepticus
958	Complex Partial Status Epilepticus
958	Breast Carcinoma
958	Multiple Sclerosis, Acute Fulminating
958	Status Epilepticus, Subclinical
958	Non-Convulsive Status Epilepticus
958	Simple Partial Status Epilepticus
958	Insulin Sensitivity
958	Mammary Neoplasms, Human
958	Endogenous Hyperinsulinism
958	Exogenous Hyperinsulinism
958	Compensatory Hyperinsulinemia
958	Mammary Neoplasms
958	Hyper-IgM Immunodeficiency Syndrome, Type 2
958	Hyper-IgM Immunodeficiency Syndrome, Type 3
958	Hyper-IgM Immunodeficiency Syndrome, Type 5
958	Hyperglycemia, Postprandial
958	Mammary Carcinoma, Human
959	Amyotrophic Lateral Sclerosis
959	Autoimmune Diseases
959	Coronary Arteriosclerosis
959	Hypersensitivity
959	Pulmonary Hypertension
959	Necrosis
959	Pneumonia
959	Lobar Pneumonia
959	Chromosome Breaks
959	Chromosome Breakage
959	Amyotrophic Lateral Sclerosis With Dementia
959	Hyper-IgM Immunodeficiency Syndrome, Type 1
959	Amyotrophic Lateral Sclerosis, Guam Form
959	Experimental Lung Inflammation
959	Allergic Reaction
959	Coronary Artery Disease
959	Pneumonitis
960	Hereditary Nonpolyposis Colorectal Neoplasms
960	Contact Dermatitis
960	IGA Glomerulonephritis
960	Kidney Failure, Acute
960	Leukemia, Myelocytic, Acute
960	Acute Promyelocytic Leukemia
960	Malignant neoplasm of stomach
960	Mammary Neoplasms, Experimental
960	Acute Myeloid Leukemia, M1
960	Neoplasm Metastasis
960	Nerve Degeneration
960	Pancreatic Neoplasm
960	Adenomatous Polyposis Coli
960	Dermatologic disorders
960	Stomach Neoplasms
960	Vitiligo
960	Contact hypersensitivity
960	Arsenic Poisoning, Inorganic
960	Nervous System, Organic Arsenic Poisoning
960	Arsenic Poisoning
960	Malignant neoplasm of pancreas
960	Arsenic Encephalopathy
960	Arsenic Induced Polyneuropathy
960	Hereditary Nonpolyposis Colorectal Cancer
960	Acute Kidney Insufficiency
960	Hereditary Diffuse Gastric Cancer
960	Acute Myeloid Leukemia (AML-M2)
960	Acute kidney injury
960	Polyposis, Adenomatous Intestinal
960	Familial Intestinal Polyposis
960	Lynch Syndrome
961	Bipolar Disorder
961	Depression, Bipolar
961	Manic Disorder
961	Manic
962	Liver Cirrhosis, Experimental
963	Liver Cirrhosis, Experimental
963	Gastro-enteropancreatic neuroendocrine tumor
965	Multiple Sclerosis
965	Peripheral T-Cell Lymphoma
965	Multiple Sclerosis, Acute Fulminating
966	Paroxysmal nocturnal hemoglobinuria
966	Complement deficiency disease
966	X-Linked Dyskeratosis Congenita
966	CD59 Deficiency
966	Chronic Hemolysis
966	Primary CD59 deficiency
967	Hepatoma, Morris
967	Hepatoma, Novikoff
967	Liver Cirrhosis, Experimental
967	Liver Neoplasms, Experimental
967	Experimental Hepatoma
968	Spontaneous abortion
968	Abortion, Tubal
968	Alloxan Diabetes
968	Arthritis, Psoriatic
968	Cholestasis, Extrahepatic
968	Diabetes Mellitus, Experimental
968	Hyperinsulinism
968	Insulin Resistance
968	Ischemia
968	Kidney Failure, Chronic
968	Liver Cirrhosis, Experimental
968	Obesity
968	Streptozotocin Diabetes
968	Insulin Sensitivity
968	Endogenous Hyperinsulinism
968	Exogenous Hyperinsulinism
968	Compensatory Hyperinsulinemia
968	AMYOTROPHIC LATERAL SCLEROSIS 1
968	Amyotrophic Lateral Sclerosis, Sporadic
968	Early Pregnancy Loss
968	Amyotrophic Lateral Sclerosis, Familial
968	Miscarriage
969	Spontaneous abortion
969	Abortion, Tubal
969	Arthritis
969	Arthritis, Adjuvant-Induced
969	Diabetes Mellitus, Insulin-Dependent
969	Polyarthritis
969	Diabetes, Autoimmune
969	Brittle diabetes
969	Arthritis, Collagen-Induced
969	Arthritis, Experimental
969	Early Pregnancy Loss
969	Diabetes Mellitus, Ketosis-Prone
969	Miscarriage
969	Diabetes Mellitus, Sudden-Onset
970	Combined immunodeficiency
970	EBV-Related Malignant Neoplasm
970	LYMPHOPROLIFERATIVE SYNDROME 3
972	Malignant neoplasm of breast
972	Non-Small Cell Lung Carcinoma
972	Liver Cirrhosis, Experimental
972	Liver Failure, Acute
972	Breast Carcinoma
972	Mammary Neoplasms, Human
972	Mammary Neoplasms
972	Mammary Carcinoma, Human
973	Agammaglobulinemia
973	Lymphoma, Non-Hodgkin
973	Diffuse Large B-Cell Lymphoma
973	Hypogammaglobulinemia
973	Agammaglobulinemia, non-Bruton type
973	AGAMMAGLOBULINEMIA 3, AUTOSOMAL RECESSIVE
973	AGAMMAGLOBULINEMIA 3
974	Agammaglobulinemia
974	Liver diseases
974	Lymphoma, Non-Hodgkin
974	Diffuse Large B-Cell Lymphoma
974	Hypogammaglobulinemia
974	Liver Dysfunction
974	Agammaglobulinemia, non-Bruton type
974	AGAMMAGLOBULINEMIA 6, AUTOSOMAL RECESSIVE
974	AGAMMAGLOBULINEMIA 6
975	Common Variable Immunodeficiency
975	Hepatitis C
975	Hypogammaglobulinemia
975	Acquired Hypogammaglobulinemia
975	Immunoglobulin Deficiency, Late-Onset
975	IMMUNODEFICIENCY, COMMON VARIABLE, 6
976	Lung diseases
977	Nephropathy with Pretibial Epidermolysis Bullosa and Deafness
978	Malignant neoplasm of breast
978	Breast Carcinoma
978	Mammary Neoplasms, Human
978	Mammary Neoplasms
978	Mammary Carcinoma, Human
983	Liver Cirrhosis, Experimental
983	Diffuse Large B-Cell Lymphoma
983	Drug-induced paranoid state
983	Liver carcinoma
987	Malignant neoplasm of breast
987	IMMUNODEFICIENCY, COMMON VARIABLE, 8, WITH AUTOIMMUNITY
989	Schizophrenia
990	Polycystic Ovary Syndrome
990	Congenital small ears
990	Seckel syndrome
990	Sclerocystic Ovaries
990	Chronic myeloproliferative disorder
990	EAR, PATELLA, SHORT STATURE SYNDROME
990	Liver carcinoma
990	MEIER-GORLIN SYNDROME 5
991	Liver carcinoma
994	Hepatitis, Toxic
994	Drug-Induced Liver Disease
994	Heart Failure, Diastolic
994	Hepatitis, Drug-Induced
994	Drug-Induced Acute Liver Injury
994	Chemical and Drug Induced Liver Injury
994	Chemically-Induced Liver Toxicity
995	Schizophrenia
995	Liver carcinoma
996	Malignant neoplasm of breast
996	Prostatic Neoplasms
996	Malignant neoplasm of prostate
998	Adrenal Gland Neoplasms
998	Blood Platelet Disorders
998	Carcinoma
998	HIV Infections
998	Animal Mammary Neoplasms
998	Mammary Neoplasms, Experimental
998	Necrosis
998	Schizophrenia
998	Anaplastic carcinoma
998	Carcinoma, Spindle-Cell
998	Undifferentiated carcinoma
998	Carcinomatosis
998	Adrenal Cancer
998	Mammary Carcinoma, Animal
998	Intellectual Disability
998	TAKENOUCHI-KOSAKI SYNDROME
998	HIV Coinfection
999	Malignant neoplasm of urinary bladder
999	Bladder Neoplasm
999	Malignant neoplasm of breast
999	Carcinoma
999	Squamous cell carcinoma
999	Neoplastic Cell Transformation
999	Ulcerative Colitis
999	Colorectal Carcinoma
999	Colorectal Neoplasms
999	Hereditary Nonpolyposis Colorectal Neoplasms
999	Adenoid Cystic Carcinoma
999	Endometrial Neoplasms
999	Eperythrozoonosis
999	Hepatoma, Morris
999	Hepatoma, Novikoff
999	Mammary Ductal Carcinoma
999	Liver Neoplasms, Experimental
999	Malignant neoplasm of stomach
999	Animal Mammary Neoplasms
999	Mammary Neoplasms, Experimental
999	Mesothelioma
999	Mycoplasma Infections
999	Neoplasm Invasiveness
999	Neoplasm Metastasis
999	Neoplasm Seeding
999	Neoplasms, Experimental
999	Nerve Degeneration
999	Ovarian Carcinoma
999	Pancreatic Neoplasm
999	Precancerous Conditions
999	Prostatic Neoplasms
999	Salivary Gland Neoplasms
999	Stomach Neoplasms
999	Helicobacter Infections
999	Experimental Hepatoma
999	Benign neoplasm of stomach
999	Carcinoma in situ of stomach
999	Cleft palate with cleft lip
999	Anaplastic carcinoma
999	Carcinoma, Spindle-Cell
999	Undifferentiated carcinoma
999	Carcinomatosis
999	Carcinoma, Lobular
999	Malignant neoplasm of salivary gland
999	Disease Exacerbation
999	Condition, Preneoplastic
999	Prostatic Intraepithelial Neoplasias
999	Breast Cancer, Familial
999	Malignant neoplasm of pancreas
999	Malignant neoplasm of prostate
999	Endometrial Carcinoma
999	Neoplasm of uncertain or unknown behavior of stomach
999	Thyroid carcinoma
999	Breast Carcinoma
999	Stomach Carcinoma
999	ovarian neoplasm
999	Hereditary non-polyposis colorectal cancer syndrome
999	Invasive Ductal Breast Carcinoma
999	Malignant neoplasm of ovary
999	Ductal Carcinoma
999	Mammary Carcinoma, Animal
999	Mammary Neoplasms, Human
999	Hereditary Nonpolyposis Colorectal Cancer
999	Hereditary Non-Polyposis Colon Cancer Type 2
999	Mammary Neoplasms
999	Hereditary Diffuse Gastric Cancer
999	Blepharo-cheilo-dontic syndrome
999	Prostate cancer, familial
999	Colorectal cancer, hereditary nonpolyposis, type 1
999	BLEPHAROCHEILODONTIC SYNDROME 1
999	Mammary Carcinoma, Human
999	Carcinoma, Ovarian Epithelial
999	PROSTATE CANCER, HEREDITARY, 1
1000	Malignant neoplasm of breast
1000	Duane Retraction Syndrome
1000	Malignant neoplasm of stomach
1000	Neoplasm Invasiveness
1000	Neoplasm Metastasis
1000	Nerve Degeneration
1000	Status Epilepticus
1000	Stomach Neoplasms
1000	Myocardial Ischemia
1000	Disease Exacerbation
1000	Petit mal status
1000	Grand Mal Status Epilepticus
1000	Complex Partial Status Epilepticus
1000	Mirror movements disorder
1000	Global developmental delay
1000	Breast Carcinoma
1000	Abnormality of the genital system
1000	Status Epilepticus, Subclinical
1000	Non-Convulsive Status Epilepticus
1000	Simple Partial Status Epilepticus
1000	Mammary Neoplasms, Human
1000	Mammary Neoplasms
1000	Hereditary Diffuse Gastric Cancer
1000	Malformations of Cortical Development, Group II
1000	Abnormal corpus callosum morphology
1000	Intellectual Disability
1000	Abnormality of the eye
1000	Mammary Carcinoma, Human
1001	Ulcerative Colitis
1001	Corpus Luteum Cyst
1001	Disorder of eye
1001	Ovarian Cysts
1001	HYPOTRICHOSIS, CONGENITAL, WITH JUVENILE MACULAR DYSTROPHY
1001	Ectodermal dysplasia, ectrodactyly, and macular dystrophy
1003	Alcoholic Intoxication, Chronic
1003	Malignant neoplasm of breast
1003	Primary biliary cirrhosis
1003	Colorectal Carcinoma
1003	Colorectal Neoplasms
1003	Biliary cirrhosis
1003	Liver Cirrhosis, Experimental
1003	No-Reflow Phenomenon
1003	Secondary Biliary Cholangitis
1003	Breast Carcinoma
1003	Mammary Neoplasms, Human
1003	Mammary Neoplasms
1003	Slow-Flow Phenomenon
1003	Biliary Cirrhosis, Primary, 1
1003	Mammary Carcinoma, Human
1004	Cachexia
1005	Bipolar Disorder
1005	Colorectal Carcinoma
1005	Colorectal Neoplasms
1005	Unipolar Depression
1005	Major Depressive Disorder
1006	Alcoholic Intoxication, Chronic
1007	Alcoholic Intoxication, Chronic
1007	Autistic Disorder
1008	Alcoholic Intoxication, Chronic
1008	Autistic Disorder
1008	Malignant neoplasm of breast
1008	Autism Spectrum Disorders
1009	Alcoholic Intoxication, Chronic
1009	Branchio-skeleto-genital syndrome
1009	Hypospadias, Hypertelorism, Upper Lid Coloboma, and Mixed-Type Hearing Loss
1010	Alcoholic Intoxication, Chronic
1010	Prostatic Neoplasms
1010	Malignant neoplasm of prostate
1012	Alcoholic Intoxication, Chronic
1012	Barrett Esophagus
1012	Non-Small Cell Lung Carcinoma
1012	Mental Depression
1012	Depressive disorder
1012	Drug abuse
1012	Drug habituation
1012	Drug Use Disorders
1012	Esophageal Neoplasms
1012	Lung Neoplasms
1012	Organic Mental Disorders, Substance-Induced
1012	Prostatic Neoplasms
1012	Substance Dependence
1012	Substance Use Disorders
1012	Amphetamine-Related Disorders
1012	Amphetamine Addiction
1012	Amphetamine Abuse
1012	Substance-Related Disorders
1012	Malignant neoplasm of lung
1012	Malignant neoplasm of prostate
1012	Malignant neoplasm of esophagus
1012	Substance abuse problem
1012	Barrett Epithelium
1012	Drug Dependence
1012	Liver carcinoma
1012	Prescription Drug Abuse
1013	Alcoholic Intoxication, Chronic
1013	Polycystic Ovary Syndrome
1013	Sclerocystic Ovaries
1013	Mental Retardation, Autosomal Dominant 3
1015	Bipolar Disorder
1015	Psychotic Disorders
1015	Asthma, Occupational
1015	Nonorganic psychosis
1015	MAJOR AFFECTIVE DISORDER 2
1016	Alcoholic Intoxication, Chronic
1016	Anorectal Malformations
1017	Hodgkin Disease
